,text,level,text_cleaned,label
27,"Lucy fue al médico. No se sentía bien. El médico preguntó: ""¿Cuál es el problema? ¿Qué pasa?"" Dijo que no se sentía bien. ""¿Te duele? ¿Dónde te lastimas?"" El médico le preguntó. Dijo que se lastimó por todas partes. Le dolía por todas partes. Le dolió todo el cuerpo. El médico dijo: ""Tienes un gran problema. Arreglaré tu problema."" El médico le disparó a Lucy. Le disparó en el brazo izquierdo. ""¿Te sientes mejor ahora?"" Él le preguntó. ""No,"" dijo, ""ahora me duele mucho el brazo izquierdo.""",A1,"Lucy fue al médico. No se sentía bien. El médico preguntó: ""¿Cuál es el problema? ¿Qué pasa?"" Dijo que no se sentía bien. ""¿Te duele? ¿Dónde te lastimas?"" El médico le preguntó. Dijo que se lastimó por todas partes. Le dolía por todas partes. Le dolió todo el cuerpo. El médico dijo: ""Tienes un gran problema. Arreglaré tu problema."" El médico le disparó a Lucy. Le disparó en el brazo izquierdo. ""¿Te sientes mejor ahora?"" Él le preguntó. ""No,"" dijo, ""ahora me duele mucho el brazo izquierdo.""",0
28,Sharon saltó al agua en la piscina. Sostuvo su nariz. Se metió bajo el agua. Luego volvió a subir. Nadó a la escalera de la piscina. Salió de la piscina. Estaba al borde de la piscina. Sostuvo su nariz. Ella saltó de nuevo. A Sharon le gustaba saltar a la piscina. El agua se sintió bien. Era un día caluroso. El agua estaba fresca. El agua se sentía tan bien. La madre de Sharon la había traído a la piscina. Su madre estaba sentada en una silla. Estaba vigilando a Sharon. Quería que Sharon se divirtiera.,A1,Sharon saltó al agua en la piscina. Sostuvo su nariz. Se metió bajo el agua. Luego volvió a subir. Nadó a la escalera de la piscina. Salió de la piscina. Estaba al borde de la piscina. Sostuvo su nariz. Ella saltó de nuevo. A Sharon le gustaba saltar a la piscina. El agua se sintió bien. Era un día caluroso. El agua estaba fresca. El agua se sentía tan bien. La madre de Sharon la había traído a la piscina. Su madre estaba sentada en una silla. Estaba vigilando a Sharon. Quería que Sharon se divirtiera.,0
29,"asistir
v)
ir oficialmente a un lugar, como una escuela, universidad o clase
Usted debe asistir al 80 por ciento de las clases para aprobar el curso.
residencias compartidas plurales
n)
1. Un lugar donde muchas personas duermen
2. Estados Unidos: un gran edificio en una universidad donde viven los estudiantes (Reino Unido: residencia)
Conozco a John. Vive en mi dormitorio en la universidad.
Facultades plurales
n)
todos los profesores que trabajan en una universidad
Norman Brown estuvo en la facultad de inglés durante veinte años.
auxiliar de enseñanza
n)
una persona que trabaja para ayudar a un profesor universitario en un aula
El asistente de enseñanza tiene los exámenes para usted al final de la clase.
Tasa de matrícula
n)
una cantidad de dinero que usted paga para ir a la universidad
Las tasas de matrícula son muy altas este año.
pregrado
n)
un estudiante en una universidad o universidad que está estudiando para un primer grado
Se conocieron cuando eran graduados en la Universidad de Cambridge.",A1,"asistir
v)
ir oficialmente a un lugar, como una escuela, universidad o clase
Usted debe asistir al 80 por ciento de las clases para aprobar el curso.
residencias compartidas plurales
n)
1. Un lugar donde muchas personas duermen
2. Estados Unidos: un gran edificio en una universidad donde viven los estudiantes (Reino Unido: residencia)
Conozco a John. Vive en mi dormitorio en la universidad.
Facultades plurales
n)
todos los profesores que trabajan en una universidad
Norman Brown estuvo en la facultad de inglés durante veinte años.
auxiliar de enseñanza
n)
una persona que trabaja para ayudar a un profesor universitario en un aula
El asistente de enseñanza tiene los exámenes para usted al final de la clase.
Tasa de matrícula
n)
una cantidad de dinero que usted paga para ir a la universidad
Las tasas de matrícula son muy altas este año.
pregrado
n)
un estudiante en una universidad o universidad que está estudiando para un primer grado
Se conocieron cuando eran graduados en la Universidad de Cambridge.",0
30,"¡Vaya! Hace mucho calor hoy.
Sí, lo es. Probablemente son 90 grados.
¿Querías ir a alguna parte?
¡Claro! ¿Qué tal una película?
Una película sería genial, Lisa.
Sí. Será genial allí.
Ir al cine es una gran idea.
Cualquier cosa que nos enfríe, Alice.",A1,"¡Vaya! Hace mucho calor hoy.
Sí, lo es. Probablemente son 90 grados.
¿Querías ir a alguna parte?
¡Claro! ¿Qué tal una película?
Una película sería genial, Lisa.
Sí. Será genial allí.
Ir al cine es una gran idea.
Cualquier cosa que nos enfríe, Alice.",0
31,"¡María! Es hora de cenar.
Está bien, mami. Voy en camino.
Siéntate en esa silla, querida.
¿Éste?
Sí, María. La silla grande.
Nunca me había sentado aquí antes.
He hecho pollo esta noche.
¡Yum! Me encanta tu pollo, mamá.
",A1,"¡María! Es hora de cenar.
Está bien, mami. Voy en camino.
Siéntate en esa silla, querida.
¿Éste?
Sí, María. La silla grande.
Nunca me había sentado aquí antes.
He hecho pollo esta noche.
¡Yum! Me encanta tu pollo, mamá.
",0
32,"Tom estaba aburrido. No tenía nada que ver. No estaba interesado en hacer nada. No quería ver la tele. Tom no quería escuchar la radio. No quería practicar deportes. No quería usar la computadora. No quería leer libros. ""Estoy aburrido"", dijo Tom. ""¿Qué puedo hacer? Quiero hacer algo interesante"". El padre de Tom tuvo una idea. ""Tengo una idea,"" dijo su padre. ""¿Por qué no coleccionas monedas? Las monedas son divertidas de recoger. Y las monedas están por todas partes. Ves monedas todos los días. Algunas monedas son valiosas. Ellos te harán rico.""",A1,"Tom estaba aburrido. No tenía nada que ver. No estaba interesado en hacer nada. No quería ver la tele. Tom no quería escuchar la radio. No quería practicar deportes. No quería usar la computadora. No quería leer libros. ""Estoy aburrido"", dijo Tom. ""¿Qué puedo hacer? Quiero hacer algo interesante"". El padre de Tom tuvo una idea. ""Tengo una idea,"" dijo su padre. ""¿Por qué no coleccionas monedas? Las monedas son divertidas de recoger. Y las monedas están por todas partes. Ves monedas todos los días. Algunas monedas son valiosas. Ellos te harán rico.""",0
33,"Hola, Linda. ¿Qué estás haciendo?
Estoy pintando los dedos, Laura.
Eso parece divertido. ¿Puedo intentarlo?
Claro que puedes. Siéntate aquí.
¿Qué hago?
Primero, tienes que conseguir un pedazo de papel.
De acuerdo. Lo tengo.
Usa mis colores para dibujar. Es divertido.",A1,"Hola, Linda. ¿Qué estás haciendo?
Estoy pintando los dedos, Laura.
Eso parece divertido. ¿Puedo intentarlo?
Claro que puedes. Siéntate aquí.
¿Qué hago?
Primero, tienes que conseguir un pedazo de papel.
De acuerdo. Lo tengo.
Usa mis colores para dibujar. Es divertido.",0
34,Michelle sintió el terremoto. Duró sólo cinco segundos. Toda la casa tembló. Oyó ruido. La tele se apagó. Las luces se apagaron. Estaba asustada. Nunca había sentido un terremoto. Era muy fuerte. Era como si una mano gigante hubiera sacudido su casa. Las luces volvieron a encenderse. Michelle encendió la televisión. La televisión no tenía noticias sobre el terremoto. Encendió la radio. La radio dijo que fue un terremoto de 4.7. Pero no hubo daño. Nadie resultó herido. Todo el mundo estaba bien. Ninguna casa sufrió daños. Todo estaba bien. Pero Michelle todavía estaba asustada. Quería mudarse lejos. No le gustaban los terremotos. Daban tanto miedo.,A1,Michelle sintió el terremoto. Duró sólo cinco segundos. Toda la casa tembló. Oyó ruido. La tele se apagó. Las luces se apagaron. Estaba asustada. Nunca había sentido un terremoto. Era muy fuerte. Era como si una mano gigante hubiera sacudido su casa. Las luces volvieron a encenderse. Michelle encendió la televisión. La televisión no tenía noticias sobre el terremoto. Encendió la radio. La radio dijo que fue un terremoto de 4.7. Pero no hubo daño. Nadie resultó herido. Todo el mundo estaba bien. Ninguna casa sufrió daños. Todo estaba bien. Pero Michelle todavía estaba asustada. Quería mudarse lejos. No le gustaban los terremotos. Daban tanto miedo.,0
35,Mike se lavó las manos. Se lavó las manos con agua y jabón. Se lavó los dientes. Se cepilló los dientes con pasta de dientes y agua. Apagó el agua. El fregadero estaba lleno de agua. El agua no bajó por el desagüe. El agua se quedó en el fregadero. ¿Cuál era el problema? ¿Por qué no bajó el agua por el desagüe? Mike esperó y esperó. El agua no fue a ninguna parte. Se sentó en el fregadero. Mike abrió una botella de Drain Opener líquido. Derramó el Drain Opener en el fregadero. Mike esperó un minuto. Entonces todo el agua se fue por el desagüe.,A1,Mike se lavó las manos. Se lavó las manos con agua y jabón. Se lavó los dientes. Se cepilló los dientes con pasta de dientes y agua. Apagó el agua. El fregadero estaba lleno de agua. El agua no bajó por el desagüe. El agua se quedó en el fregadero. ¿Cuál era el problema? ¿Por qué no bajó el agua por el desagüe? Mike esperó y esperó. El agua no fue a ninguna parte. Se sentó en el fregadero. Mike abrió una botella de Drain Opener líquido. Derramó el Drain Opener en el fregadero. Mike esperó un minuto. Entonces todo el agua se fue por el desagüe.,0
36,"Me gustaría reservar Los Juegos del Hambre.
Todos quieren reservar ese libro en estos días.
Es muy popular, porque la película acaba de salir.
Tienes que pagar $1 para reservar el libro.
¿Qué? Eso es ridículo.
Como dijiste, es popular.
Tengo que pensarlo entonces.
Personalmente creo que $1 no es nada. Es más barato que comprar el libro.
¿Cuánto cuesta el libro?
En la parte de atrás, dice que son $15. Depende de la librería a la que vayas.
Bien, te daré un dólar.
¡No te arrepentirás! El libro es realmente bueno.",A1,"Me gustaría reservar Los Juegos del Hambre.
Todos quieren reservar ese libro en estos días.
Es muy popular, porque la película acaba de salir.
Tienes que pagar $1 para reservar el libro.
¿Qué? Eso es ridículo.
Como dijiste, es popular.
Tengo que pensarlo entonces.
Personalmente creo que $1 no es nada. Es más barato que comprar el libro.
¿Cuánto cuesta el libro?
En la parte de atrás, dice que son $15. Depende de la librería a la que vayas.
Bien, te daré un dólar.
¡No te arrepentirás! El libro es realmente bueno.",0
37,"Este lugar es genial.
Lo es, Linda. Me encanta estar aquí.
¿Qué quieres hacer?
¿Qué tal una montaña rusa?
No son esos aterradores.
Un poco, pero están a salvo.
De acuerdo. ¿Qué tal esa?
Sí. ¡Esa es divertida!",A1,"Este lugar es genial.
Lo es, Linda. Me encanta estar aquí.
¿Qué quieres hacer?
¿Qué tal una montaña rusa?
No son esos aterradores.
Un poco, pero están a salvo.
De acuerdo. ¿Qué tal esa?
Sí. ¡Esa es divertida!",0
38,"
Apartamento de la ciudad
Precioso apartamento de dos dormitorios a cinco minutos a pie de la catedral. Cocina totalmente equipada, sala de estar con un gran sofá y sillas, TV grande y balcón. El balcón tiene espacio para que cuatro personas se sienten y consigue el sol en las mañanas, y el piso es ligero y cálido. Cuenta con Wi-Fi y conexión a internet rápida. El dormitorio de arriba tiene capacidad para cuatro personas, con dos camas dobles; el dormitorio de abajo tiene capacidad para dos personas en camas individuales. El piso es perfecto para familias y está cerca de tiendas, bares y restaurantes.
Casa rural
Casa rural de cuatro dormitorios en el campo. Todas las cuatro habitaciones dobles son en suite con ducha de lujo y baño. Granja cocina con barbacoa, mesas y sillas en el exterior. Genial para grupos de amigos. El supermercado está a media hora en coche y se puede tomar un tren desde el pueblo a la ciudad. Escapar de la vida normal durante unos días como tenemos... NO INTERNET y sólo se puede utilizar teléfonos móviles en el fondo del jardín!",A1,"Apartamento de la ciudad
Precioso apartamento de dos dormitorios a cinco minutos a pie de la catedral. Cocina totalmente equipada, sala de estar con un gran sofá y sillas, TV grande y balcón. El balcón tiene espacio para que cuatro personas se sienten y consigue el sol en las mañanas, y el piso es ligero y cálido. Cuenta con Wi-Fi y conexión a internet rápida. El dormitorio de arriba tiene capacidad para cuatro personas, con dos camas dobles; el dormitorio de abajo tiene capacidad para dos personas en camas individuales. El piso es perfecto para familias y está cerca de tiendas, bares y restaurantes.
Casa rural
Casa rural de cuatro dormitorios en el campo. Todas las cuatro habitaciones dobles son en suite con ducha de lujo y baño. Granja cocina con barbacoa, mesas y sillas en el exterior. Genial para grupos de amigos. El supermercado está a media hora en coche y se puede tomar un tren desde el pueblo a la ciudad. Escapar de la vida normal durante unos días como tenemos... NO INTERNET y sólo se puede utilizar teléfonos móviles en el fondo del jardín!",0
39,"Hola. Mi nombre es Mary.
Hola, Mary. Soy Michelle.
Encantado de conocerte, Michelle.
Gracias. ¿Qué quieres hacer?
Tengo que ir a clase ahora.
Sí. Yo también. ¿Nos vemos más tarde?
Sí. Podemos vernos después de la escuela.
De acuerdo. Nos vemos entonces.",A1,"Hola. Mi nombre es Mary.
Hola, Mary. Soy Michelle.
Encantado de conocerte, Michelle.
Gracias. ¿Qué quieres hacer?
Tengo que ir a clase ahora.
Sí. Yo también. ¿Nos vemos más tarde?
Sí. Podemos vernos después de la escuela.
De acuerdo. Nos vemos entonces.",0
40,"Brian se sentó a cenar. Se sentó en la silla. Se sentó a la mesa. Miró su plato blanco. Miró su tenedor de plata. Miró su cuchara de plata. Su padre dijo: ""Pásame tu plato, Brian"". Su padre puso arroz blanco en el plato. Su padre puso maíz amarillo en el plato. Su padre puso guisantes verdes en el plato. Le devolvió el plato a Brian. ""Esto se ve delicioso"", dijo Brian. ""Es delicioso,"" dijo su padre. Brian se preguntaba por qué el maíz era amarillo. Se pregunta por qué los guisantes son verdes. Se pregunta si hay guisantes amarillos y maíz verde.",A1,"Brian se sentó a cenar. Se sentó en la silla. Se sentó a la mesa. Miró su plato blanco. Miró su tenedor de plata. Miró su cuchara de plata. Su padre dijo: ""Pásame tu plato, Brian"". Su padre puso arroz blanco en el plato. Su padre puso maíz amarillo en el plato. Su padre puso guisantes verdes en el plato. Le devolvió el plato a Brian. ""Esto se ve delicioso"", dijo Brian. ""Es delicioso,"" dijo su padre. Brian se preguntaba por qué el maíz era amarillo. Se pregunta por qué los guisantes son verdes. Se pregunta si hay guisantes amarillos y maíz verde.",0
41,"
¿Es tu primer partido de béisbol, Anthony?
Sí, lo es. Donna. ¿Y tú?
No. He venido a muchos juegos.
Tienes mucha suerte.
Mi hermano mayor está trabajando en el estadio.
¿Está trabajando allí?
Sí, y me metió en muchos juegos.
Vaya. Eso debe ser agradable.",A1,"¿Es tu primer partido de béisbol, Anthony?
Sí, lo es. Donna. ¿Y tú?
No. He venido a muchos juegos.
Tienes mucha suerte.
Mi hermano mayor está trabajando en el estadio.
¿Está trabajando allí?
Sí, y me metió en muchos juegos.
Vaya. Eso debe ser agradable.",0
42,"Jack estaba enojado. Joe le debía dinero. Joe le debía $100. Joe había pedido prestado $100 al mes. Había pedido prestado el dinero hace 30 días. Dijo que le devolvería a Jack la próxima semana. Dijo que le devolvería a Jack en siete días. Pero no le pagó a Jack en siete días. No le pagó a Jack en 14 días, o 21 días, o 28 días. Después de 30 días, Jack estaba muy enojado. Llamó a Joe. ""Me debes $100. Me pediste prestado $100 hace 30 días. ¿Dónde está mi dinero? Quiero mi dinero ahora"", dijo Jack. Joe dijo: ""Oh, lo siento mucho. Tienes razón. Te pedí prestado $100. Te debo $100. ¿Puedo devolverte el dinero la semana que viene?""",A1,"Jack estaba enojado. Joe le debía dinero. Joe le debía $100. Joe había pedido prestado $100 al mes. Había pedido prestado el dinero hace 30 días. Dijo que le devolvería a Jack la próxima semana. Dijo que le devolvería a Jack en siete días. Pero no le pagó a Jack en siete días. No le pagó a Jack en 14 días, o 21 días, o 28 días. Después de 30 días, Jack estaba muy enojado. Llamó a Joe. ""Me debes $100. Me pediste prestado $100 hace 30 días. ¿Dónde está mi dinero? Quiero mi dinero ahora"", dijo Jack. Joe dijo: ""Oh, lo siento mucho. Tienes razón. Te pedí prestado $100. Te debo $100. ¿Puedo devolverte el dinero la semana que viene?""",0
